업종,연령대,성별,구분,항목,응답수
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)","정보 검색 편의성 (필터, 기능 등)",21
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)",고객 응대 서비스,16
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)",다양한 브랜드 입점,10
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)",편의 서비스(3D 인테리어 도면 서비스 등),13
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)",App 완성도 (UI 및 속도 등),11
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",7
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)",가격,1
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)",품질,1
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)",배송속도,0
인테리어 서비스,40~49세,남성,"KBF 1,2,3순위 (중복응답)",접근성,0
인테리어 서비스,40~49세,남성,광고영향력,전혀 없다,1
인테리어 서비스,40~49세,남성,광고영향력,없는 편이다,6
인테리어 서비스,40~49세,남성,광고영향력,보통이다,35
인테리어 서비스,40~49세,남성,광고영향력,있는 편이다,63
인테리어 서비스,40~49세,남성,광고영향력,매우 있다,7
스킨케어,50~59세,남성,KBF 1순위,보습력/유분감,22
스킨케어,50~59세,남성,KBF 1순위,"기능성(미백, 주름개선 등)",27
스킨케어,50~59세,남성,KBF 1순위,저자극성,11
스킨케어,50~59세,남성,KBF 1순위,함유성분/원료,8
스킨케어,50~59세,남성,KBF 1순위,가격,9
스킨케어,50~59세,남성,KBF 1순위,주위의 평판/입소문,5
스킨케어,50~59세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",5
스킨케어,50~59세,남성,KBF 1순위,할인/이벤트,0
스킨케어,50~59세,남성,KBF 1순위,질감/농도,2
스킨케어,50~59세,남성,KBF 1순위,양/용량,1
스킨케어,50~59세,남성,KBF 1순위,향,5
스킨케어,50~59세,남성,KBF 1순위,전문가/인플루언서 추천,1
스킨케어,50~59세,남성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",1
스킨케어,50~59세,남성,KBF 1순위,패키지/용기 편리성,2
스킨케어,50~59세,남성,KBF 1순위,"광고(스토리, 모델, 메시지)",0
스킨케어,50~59세,남성,KBF 1순위,제품 디자인,1
스킨케어,50~59세,남성,KBF 1순위,리뷰,0
스킨케어,50~59세,남성,KBF 1순위,트러블 유무,0
스킨케어,50~59세,남성,KBF 1순위,사용 경험,0
스킨케어,50~59세,남성,KBF 1순위,피부 적합도,0
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",보습력/유분감,53
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)","기능성(미백, 주름개선 등)",51
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",가격,34
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",저자극성,29
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",함유성분/원료,22
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,10
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,13
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",22
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",양/용량,7
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",질감/농도,10
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",향,16
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,6
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",패키지/용기 편리성,4
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",5
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",제품 디자인,1
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",1
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",트러블 유무,0
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",피부 적합도,0
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",리뷰,0
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",사용 경험,0
스킨케어,50~59세,남성,"KBF 1,2,3순위 (중복응답)",ESG,0
스킨케어,50~59세,남성,최근 6개월 내 구매 경험,있다,78
스킨케어,50~59세,남성,최근 6개월 내 구매 경험,없다,66
스킨케어,50~59세,남성,향후 6개월 내 구매 의향,구매의향이 있다,94
스킨케어,50~59세,남성,향후 6개월 내 구매 의향,없다,50
스킨케어,50~59세,남성,광고영향력,전혀 없다,0
스킨케어,50~59세,남성,광고영향력,없는 편이다,5
스킨케어,50~59세,남성,광고영향력,보통이다,26
스킨케어,50~59세,남성,광고영향력,있는 편이다,54
스킨케어,50~59세,남성,광고영향력,매우 있다,15
뷰티 디바이스,50~59세,남성,최근 6개월 내 구매 경험,있다,35
뷰티 디바이스,50~59세,남성,최근 6개월 내 구매 경험,없다,109
뷰티 디바이스,50~59세,남성,향후 6개월 내 구매 의향,구매의향이 있다,48
뷰티 디바이스,50~59세,남성,향후 6개월 내 구매 의향,없다,96
뷰티 디바이스,50~59세,남성,KBF 1순위,성능/기능/작동 방식,26
뷰티 디바이스,50~59세,남성,KBF 1순위,"안전성(유해물질, 승인 여부 등)",7
뷰티 디바이스,50~59세,남성,KBF 1순위,주위의 평판/입소문,5
뷰티 디바이스,50~59세,남성,KBF 1순위,가격,3
뷰티 디바이스,50~59세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",2
뷰티 디바이스,50~59세,남성,KBF 1순위,회사 신뢰도,6
뷰티 디바이스,50~59세,남성,KBF 1순위,관리 편의성,2
뷰티 디바이스,50~59세,남성,KBF 1순위,전문가/인플루언서 추천,5
뷰티 디바이스,50~59세,남성,KBF 1순위,할인/이벤트,0
뷰티 디바이스,50~59세,남성,KBF 1순위,A/S,0
뷰티 디바이스,50~59세,남성,KBF 1순위,"부가기능 (다양한 모드, 강도 조절 등)",0
뷰티 디바이스,50~59세,남성,KBF 1순위,"광고(스토리, 모델, 메시지)",0
뷰티 디바이스,50~59세,남성,KBF 1순위,제조 국가,1
뷰티 디바이스,50~59세,남성,KBF 1순위,유행,0
뷰티 디바이스,50~59세,남성,KBF 1순위,제품 디자인,1
뷰티 디바이스,50~59세,남성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",0
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",성능/기능/작동 방식,39
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)","안전성(유해물질, 승인 여부 등)",33
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",가격,20
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,13
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",관리 편의성,6
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",12
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,13
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)","부가기능 (다양한 모드, 강도 조절 등)",8
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",A/S,8
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,10
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,2
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",제품 디자인,3
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",1
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",제조 국가,2
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",0
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",유행,1
뷰티 디바이스,50~59세,남성,"KBF 1,2,3순위 (중복응답)",리뷰,0
뷰티 디바이스,50~59세,남성,광고영향력,전혀 없다,0
뷰티 디바이스,50~59세,남성,광고영향력,없는 편이다,0
뷰티 디바이스,50~59세,남성,광고영향력,보통이다,6
뷰티 디바이스,50~59세,남성,광고영향력,있는 편이다,40
뷰티 디바이스,50~59세,남성,광고영향력,매우 있다,12
건강기능식품,50~59세,남성,최근 6개월 내 구매 경험,있다,114
건강기능식품,50~59세,남성,최근 6개월 내 구매 경험,없다,30
건강기능식품,50~59세,남성,향후 6개월 내 구매 의향,구매의향이 있다,118
건강기능식품,50~59세,남성,향후 6개월 내 구매 의향,없다,26
건강기능식품,50~59세,남성,KBF 1순위,영양성분/함량,51
건강기능식품,50~59세,남성,KBF 1순위,구성 원재료,15
건강기능식품,50~59세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",11
건강기능식품,50~59세,남성,KBF 1순위,가격,8
건강기능식품,50~59세,남성,KBF 1순위,주위의 평판/입소문,8
건강기능식품,50~59세,남성,KBF 1순위,회사 신뢰도,14
건강기능식품,50~59세,남성,KBF 1순위,제품 섭취 타입(고체형/액상형 등),2
건강기능식품,50~59세,남성,KBF 1순위,재료 원산지,6
건강기능식품,50~59세,남성,KBF 1순위,전문가/인플루언서 추천,3
건강기능식품,50~59세,남성,KBF 1순위,양/용량,4
건강기능식품,50~59세,남성,KBF 1순위,할인/이벤트,4
건강기능식품,50~59세,남성,KBF 1순위,맛,0
건강기능식품,50~59세,남성,KBF 1순위,"광고(스토리, 모델, 메시지)",0
건강기능식품,50~59세,남성,KBF 1순위,패키지/포장 형태,0
건강기능식품,50~59세,남성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",0
건강기능식품,50~59세,남성,KBF 1순위,효능,0
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",영양성분/함량,80
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",가격,55
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",구성 원재료,42
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",33
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,33
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,21
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",제품 섭취 타입(고체형/액상형 등),19
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",재료 원산지,24
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",양/용량,17
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,18
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,17
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",맛,3
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",패키지/포장 형태,0
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",0
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",1
건강기능식품,50~59세,남성,"KBF 1,2,3순위 (중복응답)",효능,0
건강기능식품,50~59세,남성,광고영향력,전혀 없다,0
건강기능식품,50~59세,남성,광고영향력,없는 편이다,4
건강기능식품,50~59세,남성,광고영향력,보통이다,31
건강기능식품,50~59세,남성,광고영향력,있는 편이다,70
건강기능식품,50~59세,남성,광고영향력,매우 있다,21
건강보조기구,50~59세,남성,최근 6개월 내 구매 경험,있다,70
건강보조기구,50~59세,남성,최근 6개월 내 구매 경험,없다,74
건강보조기구,50~59세,남성,향후 6개월 내 구매 의향,구매의향이 있다,64
건강보조기구,50~59세,남성,향후 6개월 내 구매 의향,없다,80
건강보조기구,50~59세,남성,KBF 1순위,성능/기능/작동 방식,43
건강보조기구,50~59세,남성,KBF 1순위,가격,12
건강보조기구,50~59세,남성,KBF 1순위,"안전성(유해물질, 승인 여부 등)",9
건강보조기구,50~59세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",9
건강보조기구,50~59세,남성,KBF 1순위,주위의 평판/입소문,3
건강보조기구,50~59세,남성,KBF 1순위,회사 신뢰도,2
건강보조기구,50~59세,남성,KBF 1순위,A/S,5
건강보조기구,50~59세,남성,KBF 1순위,전문가/인플루언서 추천,3
건강보조기구,50~59세,남성,KBF 1순위,할인/이벤트,2
건강보조기구,50~59세,남성,KBF 1순위,관리 편의성,1
건강보조기구,50~59세,남성,KBF 1순위,"부가기능 (다양한 모드, 강도 조절 등)",2
건강보조기구,50~59세,남성,KBF 1순위,"광고(스토리, 모델, 메시지)",2
건강보조기구,50~59세,남성,KBF 1순위,유행,0
건강보조기구,50~59세,남성,KBF 1순위,제품 디자인,1
건강보조기구,50~59세,남성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",0
건강보조기구,50~59세,남성,KBF 1순위,사용 경험,0
건강보조기구,50~59세,남성,KBF 1순위,리뷰,0
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",성능/기능/작동 방식,72
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",가격,47
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)","안전성(유해물질, 승인 여부 등)",21
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",A/S,20
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,17
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",23
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)","부가기능 (다양한 모드, 강도 조절 등)",23
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",관리 편의성,14
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,7
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,10
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,8
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",제품 디자인,3
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",5
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",유행,0
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",2
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",리뷰,0
건강보조기구,50~59세,남성,"KBF 1,2,3순위 (중복응답)",사용 경험,0
건강보조기구,50~59세,남성,광고영향력,전혀 없다,0
건강보조기구,50~59세,남성,광고영향력,없는 편이다,3
건강보조기구,50~59세,남성,광고영향력,보통이다,12
건강보조기구,50~59세,남성,광고영향력,있는 편이다,63
건강보조기구,50~59세,남성,광고영향력,매우 있다,16
국내 숙박 예약서비스,50~59세,남성,최근 6개월 내 구매 경험,있다,122
국내 숙박 예약서비스,50~59세,남성,최근 6개월 내 구매 경험,없다,170
국내 숙박 예약서비스,50~59세,남성,향후 6개월 내 구매 의향,구매의향이 있다,202
국내 숙박 예약서비스,50~59세,남성,향후 6개월 내 구매 의향,없다,90
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,저렴한 가격/특가 상품,55
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,"편의성 (이용, 예약, 환불 등)",31
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,"다양한 숙소 종류 예약 가능(호텔, 펜션 등)",31
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,다양한 숙소 보유,20
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,"숙소 검색 편의성(위치, 테마 등)",20
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,숙소별 디테일한 정보 제공,22
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,이용자 리뷰 제공 퀄리티,5
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,주위의 평판/입소문/후기,10
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,"포인트, 적립, 멤버십 혜택",4
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,"브랜드(인지도, 이미지 등)",5
국내 숙박 예약서비스,50~59세,남성,KBF 1순위,고객 응대 서비스,3
